"SRC_mail2Group";"SRC_mail2Code";"SRC_mail2Stat";"SRC_mail2Prio";"SRC_mail2Clean";"SRC_mail2Double";"SRC_mail2CompNo";"VORNAME";"NAME";"STRASSE";"PLZ";"STADT";"POST_Strasse_und_Hausnummer";"POST_Postleitzahl";"POST_Ort";"Ergebnisklasse_der_Zustelladresse";"Veraenderung_Postleitzahl";"Veraenderung_Ortsname";"Veraenderung_Strassenname";"Veraenderung_Hausnummer";"ErgebniskennzeichenZustellbarkeit";"Aehnlichkeitsmass_Ort";"Aehnlichkeitsmass_Strasse";"X_Koordinate";"Y_Koordinate";"Naehere_Qualifizierung_der_Ortsebene";"Ebene_fuer_die_die_Koordinaten_gueltig_sind";"Ergebniskennzeichen_der_Geocodierung";"Name_des_GCS_Services_der_intern_das_Resultat_lieferte";"microm_Haus_ID";"Ebene_fuer_die_diese_Information_gueltig_ist";"Ergebniskennzeichen_der_Geocodierung1";"Nummer_des_Ziel_Frachtzentrums";"Strassenkennzahl";"Die_ersten_11_Stellen_des_Frachtcodes";"Ebene_fuer_die_diese_Information_gueltig_ist1";"Ergebniskennzeichen_der_Geocodierung2";"Kundendaten";"Ergebniskennzeichen_der_Geocodierung3"
"2604";0;100;1;1;1;0;0;"Jane";"Doe";"Weimarstrasse 7";"71636";"Ludwigsburg";"Weimarstr. 7";"71636";"Ludwigsburg";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00917330";"+04889782";;2;1;"BL_GCS_D";"081180480090400007";4;1;73;139;71636139007;4;1;;5
"2605";0;100;1;1;1;0;0;"Jane";"Doe";"Hohensteiner Str. 14";"09337";"Hohenstein /E.";"Hohensteiner Str. 14";"09337";"Hohenstein-Ernstthal";"3";"OK";"C";"OK";"OK";"OK";90;100;"+01274887";"+05080700";;2;1;"BL_GCS_D";"145241200010100014";3;1;8;293;9337293014;4;1;;5
"2606";0;100;1;1;1;0;0;"John";"Doe";"Bruehlstr. 61";"70771";"Leinfelden-Echterd.";"Brühlstr. 61";"70771";"Leinfelden-Echterdingen";"3";"OK";"C";"C";"OK";"OK";94;100;"+00916900";"+04868269";;2;1;"BL_GCS_D";"081160780007700061";3;1;73;41;70771041061;4;1;;5
"2607";0;100;1;1;1;0;0;"John";"Doe";"Galileistr. 66";"12435";"Berlin";"Galileistr. 66";"12435";"Berlin";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01347832";"+05247878";;2;1;"BL_GCS_D";"110000001142000066";4;1;15;19;12435019066;4;1;;5
"2608";0;100;1;1;1;0;0;"John";"Doe";"Telemannstr. 15";"60323";"Frankfurt";"Telemannstr. 15";"60323";"Frankfurt am Main";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00866959";"+05012069";;2;1;"BL_GCS_D";"064120000509800015";4;1;63;38;60323038015;4;1;;5
"2609";0;100;1;1;1;0;0;"Jane";"Doe";"Schlossparkstr. 19";"40597";"Duesseldorf";"Schloßparkstr. 19";"40597";"Düsseldorf";"2";"OK";"C";"C";"OK";"OK";100;100;"+00686655";"+05116354";;2;1;"BL_GCS_D";"051110000508500019";3;1;47;54;40597054019;4;1;;5
"2610";0;100;1;1;1;0;0;"Jane";"Doe";"Karl-Wehrhan-Str. 62";"32758";"Detmold";"Karl-Wehrhan-Str. 62";"32758";"Detmold";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00882900";"+05194297";;2;1;"BL_GCS_D";"057660200076800062";3;1;33;176;32758176062;4;1;;5
"2611";0;100;1;1;1;0;0;"John";"Doe";"Hauptstr. 195";"52134";"Herzogenrath";"Hauptstr. 195";"52134";"Herzogenrath";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00611322";"+05088795";;2;1;"BL_GCS_D";"053340160030500195";3;1;50;114;52134114195;4;1;;5
"2612";0;100;1;1;1;0;0;"Jane";"Doe";"Thalmassinger Str. 6";"93087";"Alteglofsheim";"Thalmassinger Str. 6";"93087";"Alteglofsheim";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01220142";"+04892024";;2;1;"BL_GCS_D";"093751130005900006";4;1;93;54;93087054006;4;1;;5
"2613";0;100;1;1;1;0;0;"Jane";"Doe";"Terhardthof 32";"46539";"Dinslaken";"Terhardthof 32";"46539";"Dinslaken";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00678464";"+05155755";;2;1;"BL_GCS_D";"051700080057600032";4;1;46;160;46539160032;4;1;;5
"2614";0;100;1;1;1;0;0;"John";"Doe";"Obenstruthstr. 30";"57072";"Siegen";"Obenstruthstr. 30";"57072";"Siegen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00802310";"+05088234";;2;1;"BL_GCS_D";"059700400111800030";4;1;58;227;57072227030;4;1;;5
"2615";0;100;1;1;1;0;0;"John";"Doe";"Kettelerstr. 4";"57392";"Schmallenberg";"Ketteler Str. 4";"57392";"Schmallenberg";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00828304";"+05115776";;2;1;"BL_GCS_D";"059580400027400004";4;1;58;328;57392328004;4;1;;5
"2616";0;100;1;1;1;0;0;"Jane";"Doe";"Bergstr. 30 A";"58710";"Menden";"Bergstr. 30 A";"58710";"Menden (Sauerland)";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00782425";"+05140399";;2;1;"BL_GCS_D";"059620400015500030A";4;1;58;23;58710023030;4;1;;5
"2617";0;100;1;1;1;0;0;"John";"Doe";"Lehmgrubenweg 11";"97084";"Wuerzburg";"Lehmgrubenweg 11";"97084";"Würzburg";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00994005";"+04976234";;2;1;"BL_GCS_D";"096630000055500011";4;1;97;101;97084101011;4;1;;5
"2618";0;100;1;1;1;0;0;"John";"Doe";"Mentewehrstr 3";"26802";"Moormerland";"Mentewehrstr. 3";"26802";"Moormerland";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00742771";"+05328281";;2;1;"BL_GCS_D";"034570140030600003";4;1;28;368;26802368003;4;1;;5
"2619";0;100;1;1;1;0;0;"Jane";"Doe";"Vogelsangstr. 49";"70197";"Stuttgart";"Vogelsangstr. 49";"70197";"Stuttgart";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00915316";"+04877388";;2;1;"BL_GCS_D";"081110000674200049";3;1;73;45;70197045049;3;1;;5
"2620";0;100;1;1;1;0;0;"Jane";"Doe";"Ludwigstr. 23";"83435";"Bad Reichenhall";"Ludwigstr. 23";"83435";"Bad Reichenhall";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01287877";"+04772422";;2;1;"BL_GCS_D";"091721140011900023";4;1;85;50;83435050023;4;1;;5
"2621";0;100;1;1;1;0;0;"Jane";"Doe";"Ludwigstr. 10";"35102";"Lohra-Kirchvers";"Ludwigstr. 10";"35102";"Lohra";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00860773";"+05068635";;2;1;"BL_GCS_D";"065340130013200010";4;1;34;67;35102067010;4;1;;5
"2622";0;100;1;1;1;0;0;"John";"Doe";"Mangenberger Str. 228";"42655";"Solingen";"Mangenberger Str. 228";"42655";"Solingen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00705139";"+05116634";;2;1;"BL_GCS_D";"051220000100600228";3;1;58;79;42655079228;3;1;;5
"2623";0;100;1;1;1;0;0;"John";"Doe";"Schulstr. 15";"98593";"Floh-Seligenthal";"Schulstr. 15";"98593";"Floh-Seligenthal";"3";"OK";"OK";"OK";"NF";"OK";100;100;"+01048147";"+05075868";;2;1;"BL_GCS_D";"160660230013000015";4;1;99;165;98593165015;4;1;;5
"2624";0;100;1;1;1;0;0;"John";"Doe";"Marienstr. 30";"57555";"Brachbach";"Marienstr. 30";"57555";"Brachbach";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00794318";"+05081242";;2;1;"BL_GCS_D";"071320120005500030";4;1;58;41;57555041030;4;1;;5
"2625";0;100;1;1;1;0;0;"John";"Doe";"Schlachthofstr. 19";"87700";"Memmingen";"Schlachthofstr. 19";"87700";"Memmingen";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01018548";"+04799045";;2;1;"BL_GCS_D";"097640000060200019";4;1;89;290;87700290019;4;1;;5
"2626";0;100;1;1;1;0;0;"John";"Doe";"Am Pfaffenroth 13 B";"61389";"Schmitten";"Am Pfaffenroth 13 B";"61389";"Schmitten";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00844873";"+05026290";;2;1;"BL_GCS_D";"064340090001600013B";4;1;55;109;61389109013;4;1;;5
"2627";0;100;1;1;1;0;0;"John";"Doe";"84, Rue Lauriston";"75116";"Paris";"84, Rue Lauriston";"75116";"Paris";"5";"NF";"NF";"NC";"NI";"AC";0;0;;;;;5;"BL_GCS_D";;;5;;;;;5;;5
"2628";0;100;1;1;1;0;0;"Jane";"Doe";"Fabrikstr. 9";"63225";"Langen";"Fabrikstr. 9";"63225";"Langen (Hessen)";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00867430";"+04998888";;2;1;"BL_GCS_D";"064380060008500009";4;1;63;40;63225040009;4;1;;5
"2629";0;100;1;1;1;0;0;"John";"Doe";"Im Winkel 16";"96272";"Hochstadt";"Im Winkel 16";"96272";"Hochstadt a. Main";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01117804";"+05014850";;4;3;"BL_GCS_D";"094781270002800016";4;1;97;13;96272013016;4;1;;5
"2630";0;100;1;1;1;0;0;"John";"Doe";"Muehlenweg 11";"03226";"Goeritz";"Mühlenweg 11";"03226";"Vetschau/Spreewald";"2";"OK";"SC";"C";"OK";"OK";100;100;"+01404918";"+05180000";;2;1;"BL_GCS_D";"120663200010400011";4;1;1;24;3226024011;4;1;;5
"2631";0;100;1;1;1;0;0;"Jane";"Doe";"Kieselstr. 47";"66125";"Saarbrucken";"Kieselstr. 47";"66125";"Saarbrücken";"3";"OK";"C";"OK";"OK";"OK";89;100;"+00703052";"+04928562";;2;1;"BL_GCS_D";"100411000139100047";4;1;67;118;66125118047;4;1;;5
"2632";0;100;1;1;1;0;0;"John";"Doe";"Hauptstr. 190";"63814";"Mainaschaff";"Hauptstr. 190";"63814";"Mainaschaff";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00910305";"+04998044";;2;1;"BL_GCS_D";"096711400007600190";3;1;63;54;63814054190;4;1;;5
"2633";0;100;1;1;1;0;0;"John";"Doe";"Gossenhof 47";"47918";"Toenisvorst";"Gossenhof 47";"47918";"Tönisvorst";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00641860";"+05130373";;2;1;"BL_GCS_D";"051660280015700047";3;1;47;181;47918181047;4;1;;5
"2634";0;100;1;1;1;0;0;"John";"Doe";"Kettelerstrasse";"57392";"Schmallenberg";"Ketteler Str.";"57392";"Schmallenberg";"2";"OK";"OK";"C";"NI";"OK";100;100;"+00828346";"+05115797";;4;3;"BL_GCS_D";"059580400027400000";4;1;58;328;57392328000;4;1;;5
"2635";0;100;1;1;1;0;0;"John";"Doe";"Bergstr.30a";"58710";"Menden";"Bergstr. 30a";"58710";"Menden (Sauerland)";"2";"OK";"C";"C";"OK";"OK";100;100;"+00782425";"+05140399";;2;1;"BL_GCS_D";"059620400015500030A";4;1;58;23;58710023030;4;1;;5
"2636";0;100;1;1;1;0;0;"John";"Doe";"Pforzheimer Str. 20";"78050";"Vs-Villingen";"Pforzheimer Str. 20";"78050";"Vs-Villingen";"5";"NF";"NF";"NC";"NC";"AC";0;0;;;;;5;"BL_GCS_D";;;5;;;;;5;;5
"2637";0;100;1;1;1;0;0;"John";"Doe";"Gruener Weg 28";"37136";"Seulingen";"Grüner Weg 28";"37136";"Seulingen";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01017028";"+05153888";;2;1;"BL_GCS_D";"031520250001500028";4;1;34;99;37136099028;4;1;;5
"2638";0;100;1;1;1;0;0;"Jane";"Doe";"Melkerstieg 11";"21684";"Stade";"Melkerstieg 11";"21684";"Stade";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00942651";"+05358917";;2;1;"BL_GCS_D";"033590380043700011";4;1;21;96;21684096011;4;1;;5
"2639";0;100;1;1;1;0;0;"Jane";"Doe";"Heinrich-Kretschmann-Str.39";"04451";"Borsdorf";"Heinrich-Kretschmann-Str. 39";"04451";"Borsdorf";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01254496";"+05134786";;2;1;"BL_GCS_D";"147290600006600039";3;1;4;51;4451051039;4;1;;5
"2640";0;100;1;1;1;0;0;"Jane";"Doe";"Martin-Andersen-Nexoe-Str. 2";"01217";"Dresden";"Martin-Andersen-Nexö-Str. 2";"01217";"Dresden";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01373496";"+05101976";;2;1;"BL_GCS_D";"146120000361300002";3;1;1;45;1217045002;4;1;;5
"2641";0;100;1;1;1;0;0;"John";"Doe";"Albrecht Tischbein Str. 34";"18109";"Rostock";"Albrecht-Tischbein-Str. 34";"18109";"Rostock";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01207171";"+05414911";;2;1;"BL_GCS_D";"130030000002800034";3;1;17;1;18109001034;4;1;;5
"2642";0;100;1;1;1;0;0;"Jane";"Doe";"Goerlitzerstr. 19";"73642";"Welzheim";"Görlitzer Str. 19";"73642";"Welzheim";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00962738";"+04888231";;2;1;"BL_GCS_D";"081190840005500019";4;1;73;50;73642050019;4;1;;5
"2643";0;100;1;1;1;0;0;"John";"Doe";"Langenrade 20";"24106";"Kiel";"Langenrade 20";"24106";"Kiel";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01011841";"+05435951";;2;1;"BL_GCS_D";"010020000150300020";4;1;24;51;24106051020;4;1;;5
"2644";0;100;1;1;1;0;0;"Jane";"Doe";"Bergstr. 2";"36457";"Stadtlengsfeld";"Bergstr. 2";"36457";"Stadtlengsfeld";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01012942";"+05078334";;2;1;"BL_GCS_D";"160630720001300002";4;1;99;13;36457013002;4;1;;5
"2645";0;100;1;1;1;0;0;"Jane";"Doe";"Am Hollerberg 41 A";"17166";"Teterow";"Am Hollerberg 41 A";"17166";"Teterow";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01255620";"+05377720";;2;1;"BL_GCS_D";"130721060001300041A";4;1;17;237;17166237041;4;1;;5
"2646";0;100;1;1;1;0;0;"John";"Doe";"Ringstr. 64";"67166";"Otterstadt";"Ringstr. 64";"67166";"Otterstadt";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00845351";"+04937351";;2;1;"BL_GCS_D";"073380210004900064";4;1;67;33;67166033064;4;1;;5
"2647";0;100;1;1;1;0;0;"John";"Doe";"Nordhauserstr. 11";"99718";"Greussen";"Nordhäuser Str. 11";"99718";"Greußen";"3";"OK";"C";"C";"OK";"OK";100;88;"+01094553";"+05123254";;2;1;"BL_GCS_D";"160650230004100011";3;1;99;65;99718065011;4;1;;5
"2648";0;100;1;1;1;0;0;"John";"Doe";"Zeulsdorfer Str. 13";"07549";"Gera";"Zeulsdorfer Str. 13";"07549";"Gera";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01207398";"+05084577";;2;1;"BL_GCS_D";"160520000116300013";3;1;8;55;7549055013;4;1;;5
"2649";0;100;1;1;1;0;0;"John";"Doe";"Kneppergasse 4";"59759";"Arnsberg";"Kneppergasse 4";"59759";"Arnsberg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00799481";"+05142757";;2;1;"BL_GCS_D";"059580040055400004";4;1;58;84;59759084004;4;1;;5
"2650";0;100;1;1;1;0;0;"John";"Doe";"Am Seelbach 18a";"79730";"Murg";"Seelbachring 16";"79730";"Murg";"2";"OK";"OK";"SC";"SC";"OK";100;100;"+00802985";"+04756796";;2;1;"BL_GCS_D";"083370760012400016";4;1;77;150;79730150016;4;1;;5
"2651";0;100;1;1;1;0;0;"John";"Doe";"Grosser Siedlungsweg 18";"01945";"Hohenbocka";"Großer Siedlungsweg 18";"01945";"Hohenbocka";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01401514";"+05143365";;2;1;"BL_GCS_D";"120661320001100018";4;1;1;99;1945099018;4;1;;5
"2652";0;100;1;1;1;0;0;"John";"Doe";"Rosengang 4";"25348";"Glueckstadt";"Rosengang 4";"25348";"Glückstadt";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00942702";"+05378765";;2;1;"BL_GCS_D";"010610290017700004";4;1;24;167;25348167004;4;1;;5
"2653";0;100;1;1;1;0;0;"John";"Doe";"Opitzstr. 6";"12163";"Berlin";"Opitzstr. 6";"12163";"Berlin";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01331067";"+05246442";;2;1;"BL_GCS_D";"110000002768600006";4;1;15;34;12163034006;4;1;;5
"2654";0;100;1;1;1;0;0;"Jane";"Doe";"Palmzeile 3";"14129";"Berlin";"Palmzeile 3";"14129";"Berlin";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01320762";"+05243287";;2;1;"BL_GCS_D";"110000002815700003";4;1;14;60;14129060003;4;1;;5
"2655";0;100;1;1;1;0;0;"Jane";"Doe";"Schulstr. 30";"08132";"Muelsen";"Schulstr. 30";"08132";"Mülsen";"3";"OK";"C";"OK";"NF";"OK";100;100;"+01254305";"+05076266";;2;1;"BL_GCS_D";"145242000014000030";4;1;8;132;8132132030;4;1;;5
"2656";0;100;1;1;1;0;0;"John";"Doe";"Wassergasse 20";"61200";"Woelfersheim";"Wassergasse 20";"61200";"Wölfersheim";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00881126";"+05040011";;2;1;"BL_GCS_D";"064400240019200020";4;1;63;115;61200115020;4;1;;5
"2657";0;100;1;1;1;0;0;"Jane";"Doe";"Scheidweg 5";"57234";"Wilnsdorf";"Scheidweg 5";"57234";"Wilnsdorf";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00809502";"+05083591";;2;1;"BL_GCS_D";"059700440031900005";4;1;58;158;57234158005;4;1;;5
"2658";0;100;1;1;1;0;0;"Jane";"Doe";"Asbacher Str. 60";"90449";"Nuernberg";"Asbacher Str. 60";"90449";"Nürnberg";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01100924";"+04942958";;2;1;"BL_GCS_D";"095640000040800060";3;1;90;6;90449006060;4;1;;5
"2659";0;100;1;1;1;0;0;"Jane";"Doe";"Zehntstr. 22";"96103";"Doerfleins";"Zehntstr. 22";"96103";"Hallstadt";"3";"OK";"C";"OK";"OK";"OK";97;100;"+01086262";"+04993264";;2;1;"BL_GCS_D";"094711400009700022";4;1;97;64;96103064022;4;1;;5
"2660";0;100;1;1;1;0;0;"John";"Doe";"M.-Sadorge-Str. 19";"79618";"Rheinfelden";"Maurice-Sadorge-Str. 19";"79618";"Rheinfelden (Baden)";"3";"OK";"C";"C";"OK";"OK";100;85;"+00777546";"+04756121";;2;1;"BL_GCS_D";"083360690031300019";4;1;77;325;79618325019;4;1;;5
"2661";0;100;1;1;1;0;0;"John";"Doe";"Hauptstr. 9 Ot Mannhagen";"23896";"Panten";"Hauptstr. 9 Ot Mannhagen";"23896";"Panten";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01060989";"+05364304";;2;1;"BL_GCS_D";"010530970000900009";4;1;21;36;23896036009;4;1;;5
"2662";0;100;1;1;1;0;0;"Jane";"Doe";"Fruehlingshalde 17";"70771";"Leinfelden-Echterd.";"Frühlingshalde 17";"70771";"Leinfelden-Echterdingen";"3";"OK";"C";"C";"OK";"OK";94;100;"+00911710";"+04869135";;2;1;"BL_GCS_D";"081160780016800017";4;1;73;98;70771098017;4;1;;5
"2663";0;100;1;1;1;0;0;"John";"Doe";"Am Kreuzberg 23";"27308";"Kirchlinteln";"Am Kreuzberg 23";"27308";"Kirchlinteln";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00933118";"+05294407";;2;1;"BL_GCS_D";"033610050002100023";4;1;28;9;27308009023;4;1;;5
"2664";0;100;1;1;1;0;0;"John";"Doe";"Wichernweg 16";"65549";"Limburg";"Wichernweg 16";"65549";"Limburg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00806121";"+05038114";;2;1;"BL_GCS_D";"065330090062300016";4;1;56;230;65549230016;4;1;;5
"2665";0;100;1;1;1;0;0;"Jane";"Doe";"Haderastr. 22";"90451";"Nuernberg";"Haderastr. 22";"90451";"Nürnberg";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01103738";"+04941818";;2;1;"BL_GCS_D";"095640000220300022";4;1;90;56;90451056022;4;1;;5
"2666";0;100;1;1;1;0;0;"John";"Doe";"Flachsweg 2";"44388";"Dortmund";"Flachsweg 2";"44388";"Dortmund";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00734995";"+05149430";;2;1;"BL_GCS_D";"059130000189800002";4;1;46;163;44388163002;4;1;;5
"2667";0;100;1;1;1;0;0;"Jane";"Doe";"Weinbergstr. 2b";"01619";"Zeithain";"Weinbergstr. 2b";"01619";"Zeithain";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01326697";"+05135261";;2;1;"BL_GCS_D";"146273600015600002B";4;1;1;133;1619133002;4;1;;5
"2668";0;100;1;1;1;0;0;"John";"Doe";"Ruhlander Str. 59 A";"01987";"Schwarzheide";"Ruhlander Str. 59 A";"01987";"Schwarzheide";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01385889";"+05147620";;2;1;"BL_GCS_D";"120662960008000059A";3;1;1;63;1987063059;4;1;;5
"2669";0;100;1;1;1;0;0;"John";"Doe";"Holzheimer Str. 6";"41564";"Kaamst";"Holzheimer Str. 6";"41564";"Kaarst";"3";"OK";"C";"OK";"OK";"OK";83;100;"+00660268";"+05119534";;2;1;"BL_GCS_D";"051620160027600006";4;1;47;155;41564155006;4;1;;5
"2670";0;100;1;1;1;0;0;"Jane";"Doe";"Moosmattweg 23";"79692";"Tegerau";"Moosmattweg 23";"79692";"Kleines Wiesental";"3";"OK";"C";"OK";"OK";"OK";85;100;"+00779895";"+04770111";;2;1;"BL_GCS_D";"083361070006700023";4;1;77;30;79692030023;4;1;;5
"2671";0;100;1;1;1;0;0;"Jane";"Doe";"Oeltzschner Str. 27";"06217";"Merseburg";"Oeltzschnerstr. 27";"06217";"Merseburg";"2";"OK";"OK";"C";"OK";"OK";100;100;"+01197454";"+05135348";;2;1;"BL_GCS_D";"150882200030800027";4;1;4;272;6217272027;4;1;;5
"2672";0;100;1;1;1;0;0;"John";"Doe";"Eberbachstr. 33";"76532";"Baden-Baden";"Eberbachstr. 33";"76532";"Baden-Baden";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00822464";"+04880427";;2;1;"BL_GCS_D";"082110000016500033";4;1;76;52;76532052033;4;1;;5
"2673";0;100;1;1;1;0;0;"John";"Doe";"Buchenwinkel 7";"31789";"Hameln";"Buchenwinkel 7";"31789";"Hameln";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00935859";"+05207967";;2;1;"BL_GCS_D";"032520060011600007";4;1;30;36;31789036007;4;1;;5
"2674";0;100;1;1;1;0;0;"Jane";"Doe";"Fliederstr. 61";"47475";"Kamp-Lintfort";"Fliederstr. 61";"47475";"Kamp-Lintfort";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00652143";"+05149600";;2;1;"BL_GCS_D";"051700200015500061";3;1;47;58;47475058061;4;1;;5
"2675";0;100;1;1;1;0;0;"Jane";"Doe";"F.-Ludwig-Jahn-Str. 28d";"61381";"Friedrichsdorf";"Friedrich-Ludwig-Jahn-Str. 28d";"61381";"Friedrichsdorf";"3";"OK";"OK";"C";"OK";"OK";100;85;"+00863530";"+05025746";;2;1;"BL_GCS_D";"064340020009200028D";4;1;55;57;61381057028;4;1;;5
"2676";0;100;1;1;1;0;0;"John";"Doe";"Bornweg 5";"60437";"Frankfurt am Main";"Bornweg 5";"60437";"Frankfurt am Main";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00870889";"+05020198";;2;1;"BL_GCS_D";"064120000088600005";4;1;63;67;60437067005;4;1;;5
"2677";0;100;1;1;1;0;0;"John";"Doe";"Wiesenstr. 4";"78462";"Konstanz";"Wiesenstr. 4";"78462";"Konstanz";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00917541";"+04765769";;2;1;"BL_GCS_D";"083350430083700004";4;1;72;110;78462110004;4;1;;5
"2678";0;100;1;1;1;0;0;"John";"Doe";"Lomnitzer Hauptstr. 49";"01454";"Wachau";"Lomnitzer Hauptstr. 49";"01454";"Wachau";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01390406";"+05118864";;2;1;"BL_GCS_D";"146256000006300049";4;1;1;301;1454301049;4;1;;5
"2679";0;100;1;1;1;0;0;"John";"Doe";"Lomestr. 31";"47249";"Duisburg";"Lomestr. 31";"47249";"Duisburg";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00676714";"+05137390";;2;1;"BL_GCS_D";"051120000393200031";3;1;47;73;47249073031;4;1;;5
"2680";0;100;1;1;1;0;0;"John";"Doe";"Lindenau 3";"58511";"Luedenscheid";"Lindenau 3";"58511";"Lüdenscheid";"2";"OK";"C";"OK";"OK";"OK";100;100;"+00763348";"+05121102";;2;1;"BL_GCS_D";"059620320050300003";4;1;58;108;58511108003;4;1;;5
"2681";0;100;1;1;1;0;0;"John";"Doe";"Reinbeker Str. 18 D";"22145";"Stapelfeld";"Reinbeker Str. 18 D";"22145";"Stapelfeld";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01022214";"+05360322";;2;1;"BL_GCS_D";"010620710002700018D";4;1;21;140;22145140018;4;1;;5
"2682";0;100;1;1;1;0;0;"John";"Doe";"Appelhoff 13";"21635";"Jork";"Appelhoff 13";"21635";"Jork";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00968441";"+05353876";;2;1;"BL_GCS_D";"033590280001400013";4;1;21;12;21635012013;4;1;;5
"2683";0;100;1;1;1;0;0;"Jane";"Doe";"Vogelkirschenweg 20";"14979";"Grossbeeren";"Vogelkirschenweg 20";"14979";"Großbeeren";"2";"OK";"C";"OK";"OK";"OK";100;100;"+01330710";"+05236471";;2;1;"BL_GCS_D";"120721200012400020";4;1;14;83;14979083020;4;1;;5
"2684";0;100;1;1;1;0;0;"John";"Doe";"Eschebergerweg 1";"34289";"Zierenberg";"Am Escheberger Weg 1";"34289";"Zierenberg";"3";"OK";"OK";"C";"OK";"OK";100;96;"+00923166";"+05137475";;2;1;"BL_GCS_D";"066330290000600001";4;1;34;111;34289111001;4;1;;5
"2685";0;100;1;1;1;0;0;"John";"Doe";"Kuekenmoorer Str. 6";"27308";"Kirchlinteln";"Kükenmoorer Str. 6";"27308";"Kirchlinteln";"2";"OK";"OK";"C";"OK";"OK";100;100;"+00932020";"+05293992";;2;1;"BL_GCS_D";"033610050017600006";3;1;28;202;27308202006;4;1;;5
"2686";0;100;1;1;1;0;0;"Jane";"Doe";"Rainstr. 23";"97714";"Oerlenbach";"Rainstr. 23";"97714";"Oerlenbach";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+01016283";"+05016672";;2;1;"BL_GCS_D";"096721400008400023";4;1;97;51;97714051023;4;1;;5
"2687";0;100;1;1;1;0;0;"Jane";"Doe";"Richard-Wagner-Str. 1";"88284";"Wolpertswende";"Richard-Wagner-Str. 1";"88284";"Wolpertswende";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00963784";"+04787933";;2;1;"BL_GCS_D";"084360870006200001";4;1;89;41;88284041001;4;1;;5
"2688";0;100;1;1;1;0;0;"John";"Doe";"Barbarastr. 13";"66359";"Bous";"Barbarastr. 13";"66359";"Bous";"1";"OK";"OK";"OK";"OK";"OK";100;100;"+00680661";"+04927495";;2;1;"BL_GCS_D";"100441220001500013";4;1;67;9;66359009013;4;1;;5
